name	user	n_edits	n_minor_edits	first_edit	last_edit	added_bytes
JWH-081	حسن علي البط	1	1	2010-04-07, 06:54	2010-04-07, 06:54	1
JWH-081	Beetstra	1	1	2009-01-26, 15:32	2009-01-26, 15:32	0
JWH-081	Pegship	1	1	2008-11-26, 20:36	2008-11-26, 20:36	5
JWH-081	Frietjes	1	0	2015-10-12, 17:36	2015-10-12, 17:36	0
JWH-081	WildCation	1	0	2014-09-29, 17:07	2014-09-29, 17:07	438
JWH-081	Funandtrvl	1	0	2013-06-22, 05:53	2013-06-22, 05:53	16
JWH-081	Verified72	1	0	2011-08-25, 07:55	2011-08-25, 07:55	0
JWH-081	Pan Czy Pani	1	0	2011-06-17, 14:48	2011-06-17, 14:48	281
JWH-081	Tisane	1	0	2010-07-07, 01:24	2010-07-07, 01:24	59
JWH-081	Turkeyphant	1	0	2009-01-19, 19:52	2009-01-19, 19:52	52
JWH-203	Meodipt	16	0	2010-03-21, 07:58	2011-12-13, 08:09	3290
JWH-203	Enix150	7	7	2010-12-05, 20:35	2011-01-29, 22:23	128
JWH-203	Rjwilmsi	5	5	2010-12-06, 23:57	2015-04-17, 12:18	86
JWH-203	Aethyta	4	0	2015-09-30, 22:37	2016-05-23, 11:57	364
JWH-203	C6541	2	1	2012-11-27, 17:56	2012-11-27, 19:26	31
JWH-203	Dcirovic	1	1	2016-06-01, 02:43	2016-06-01, 02:43	2
JWH-203	DePiep	1	1	2016-04-02, 16:42	2016-04-02, 16:42	0
JWH-203	Skoot13	1	1	2012-10-13, 14:51	2012-10-13, 14:51	0
JWH-203	Grim23	1	1	2010-10-07, 14:00	2010-10-07, 14:00	0
JWH-203	Rich Farmbrough	1	1	2010-09-27, 16:12	2010-09-27, 16:12	55
JWH-203	حسن علي البط	1	1	2010-04-07, 06:57	2010-04-07, 06:57	29
JWH-203	Frietjes	1	0	2015-10-12, 17:36	2015-10-12, 17:36	0
JWH-203	JWBE	1	0	2015-07-31, 11:14	2015-07-31, 11:14	0
JWH-203	WildCation	1	0	2014-04-30, 13:41	2014-04-30, 13:41	410
JWH-203	Bazonka	1	0	2014-01-24, 18:26	2014-01-24, 18:26	8
JWH-203	Drphilharmonic	1	0	2012-01-05, 14:10	2012-01-05, 14:10	0
JWH-203	Gunnanmon	1	0	2011-07-26, 04:33	2011-07-26, 04:33	0
JWH-203	Pan Czy Pani	1	0	2011-06-17, 14:55	2011-06-17, 14:55	286
JWH-203	Caponex	1	0	2010-10-07, 13:24	2010-10-07, 13:24	75
JWH-203	Tisane	1	0	2010-07-07, 01:25	2010-07-07, 01:25	64
Dihydrotestosterone	Editor182	90	83	2009-03-24, 05:37	2011-07-27, 02:26	2856
Dihydrotestosterone	Medgirl131	16	0	2015-08-12, 02:25	2016-07-20, 07:16	4697
Dihydrotestosterone	Edgar181	10	5	2006-11-06, 21:45	2015-09-09, 14:11	10
Dihydrotestosterone	The Sceptical Chymist	9	0	2009-12-18, 11:53	2009-12-18, 12:29	245
Dihydrotestosterone	Boghog	8	2	2011-08-16, 22:07	2012-06-16, 07:05	1858
Dihydrotestosterone	Drjames1	7	0	2011-09-06, 20:41	2011-10-04, 18:25	29
Dihydrotestosterone	Vanished 45kd09la13	6	0	2012-05-02, 04:42	2012-06-11, 09:24	593
Dihydrotestosterone	Beetstra	6	0	2010-03-22, 15:38	2011-11-07, 11:43	518
Dihydrotestosterone	Rjwilmsi	5	5	2007-08-09, 07:50	2016-01-04, 14:05	93
Dihydrotestosterone	Lenny Kaufman	5	0	2012-12-07, 23:32	2012-12-26, 10:19	726
Dihydrotestosterone	Chickenboner	5	0	2011-05-24, 20:27	2011-05-24, 20:35	65
Dihydrotestosterone	Renamed user 51g7z61hz5af2azs6k6	4	0	2015-03-08, 09:41	2015-03-08, 09:53	46
Dihydrotestosterone	Piskov	3	3	2012-03-16, 10:18	2012-03-16, 10:26	78
Dihydrotestosterone	Fvasconcellos	3	2	2006-10-23, 01:26	2013-03-31, 00:56	35
Dihydrotestosterone	Jackfirst	3	0	2011-05-04, 16:53	2011-05-04, 16:57	24
Dihydrotestosterone	Arcadian	3	0	2006-08-22, 19:06	2009-04-07, 15:24	340
Dihydrotestosterone	Bender235	2	2	2015-07-02, 08:04	2016-05-08, 19:26	4
Dihydrotestosterone	DePiep	2	2	2015-06-27, 14:34	2016-04-02, 13:30	0
Dihydrotestosterone	Manicjedi	2	2	2010-06-07, 16:48	2010-06-07, 17:04	0
Dihydrotestosterone	Joy	2	2	2005-03-05, 00:35	2005-03-05, 00:37	16
Dihydrotestosterone	Diberri	2	2	2004-04-15, 13:40	2004-04-15, 14:44	145
Dihydrotestosterone	Nathanael Bar-Aur L.	2	1	2006-02-07, 22:43	2006-02-07, 22:56	152
Dihydrotestosterone	Isidore	2	1	2005-06-08, 21:05	2005-06-08, 21:14	22
Dihydrotestosterone	Sundar	2	1	2004-04-12, 07:41	2005-12-15, 04:14	190
Dihydrotestosterone	أحمد.غامدي.24	2	0	2011-11-05, 00:19	2011-11-05, 17:57	40
Dihydrotestosterone	Kokopellimama	2	0	2011-01-28, 19:19	2011-01-28, 19:21	4
Dihydrotestosterone	Louisajb	2	0	2010-12-21, 22:05	2011-08-02, 12:23	57
Dihydrotestosterone	Drbarrywheeler	2	0	2010-08-03, 17:14	2010-08-03, 20:56	414
Dihydrotestosterone	Drphilharmonic	2	0	2009-09-09, 19:36	2010-02-08, 16:57	0
Dihydrotestosterone	Virgo03	2	0	2009-05-05, 01:19	2009-05-05, 23:28	0
Dihydrotestosterone	Deli nk	2	0	2007-12-11, 12:31	2009-09-17, 20:47	128
Dihydrotestosterone	Minnewyork	2	0	2006-12-12, 16:00	2006-12-12, 16:05	81
Dihydrotestosterone	Eras-mus	2	0	2006-04-17, 08:13	2006-04-17, 08:28	28
Dihydrotestosterone	PhilipO	2	0	2005-09-06, 18:13	2005-10-19, 16:10	0
Dihydrotestosterone	Jfdwolff	2	0	2004-12-05, 15:19	2006-06-07, 16:02	4
Dihydrotestosterone	Dcirovic	1	1	2016-05-29, 19:35	2016-05-29, 19:35	0
Dihydrotestosterone	Doc James	1	1	2016-01-28, 15:59	2016-01-28, 15:59	0
Dihydrotestosterone	Operatorh	1	1	2013-10-30, 22:22	2013-10-30, 22:22	42
Dihydrotestosterone	Jofo.wiki	1	1	2012-05-20, 22:52	2012-05-20, 22:52	135
Dihydrotestosterone	The.real.monkey.d.luffy	1	1	2011-06-21, 00:41	2011-06-21, 00:41	63
Dihydrotestosterone	Yuhong wang	1	1	2010-12-14, 15:28	2010-12-14, 15:28	1
Dihydrotestosterone	Gremlin grin88	1	1	2010-07-02, 15:06	2010-07-02, 15:06	93
Dihydrotestosterone	Gigemag76	1	1	2010-05-20, 16:51	2010-05-20, 16:51	0
Dihydrotestosterone	Patelurology2	1	1	2009-07-18, 18:33	2009-07-18, 18:33	18
Dihydrotestosterone	Casforty	1	1	2008-12-29, 22:14	2008-12-29, 22:14	23
Dihydrotestosterone	Jugbo	1	1	2008-12-09, 06:20	2008-12-09, 06:20	8
Dihydrotestosterone	Visumancer	1	1	2008-11-23, 14:03	2008-11-23, 14:03	6
Dihydrotestosterone	AlexanderBuffalo	1	1	2008-07-21, 19:41	2008-07-21, 19:41	0
Dihydrotestosterone	Holme053	1	1	2008-02-06, 21:34	2008-02-06, 21:34	11
Dihydrotestosterone	8thstar	1	1	2007-09-12, 17:42	2007-09-12, 17:42	7
Dihydrotestosterone	Tulip19	1	1	2007-04-12, 18:39	2007-04-12, 18:39	0
Dihydrotestosterone	Delirium	1	1	2007-04-06, 15:17	2007-04-06, 15:17	0
Dihydrotestosterone	Blimfark	1	1	2007-02-15, 22:40	2007-02-15, 22:40	1
Dihydrotestosterone	Yms	1	1	2006-12-13, 09:49	2006-12-13, 09:49	44
Dihydrotestosterone	Lordmetroid	1	1	2006-11-02, 15:07	2006-11-02, 15:07	18
Dihydrotestosterone	Oatmeal batman	1	1	2006-09-28, 02:19	2006-09-28, 02:19	14
Dihydrotestosterone	Jack Daw	1	1	2006-07-26, 17:00	2006-07-26, 17:00	0
Dihydrotestosterone	Frycow	1	1	2006-04-14, 19:32	2006-04-14, 19:32	19
Dihydrotestosterone	Stepa	1	1	2005-10-25, 04:25	2005-10-25, 04:25	34
Dihydrotestosterone	Sminthopsis84	1	0	2016-05-06, 20:15	2016-05-06, 20:15	0
Dihydrotestosterone	KylieTastic	1	0	2016-01-21, 21:12	2016-01-21, 21:12	0
Dihydrotestosterone	MarnetteD	1	0	2016-01-06, 03:08	2016-01-06, 03:08	0
Dihydrotestosterone	Swedenwish	1	0	2016-01-06, 02:51	2016-01-06, 02:51	36
Dihydrotestosterone	Haaaa	1	0	2014-09-26, 12:16	2014-09-26, 12:16	48
Dihydrotestosterone	Skronie	1	0	2014-03-23, 04:23	2014-03-23, 04:23	0
Dihydrotestosterone	Everything Is Numbers	1	0	2013-05-27, 16:09	2013-05-27, 16:09	46
Dihydrotestosterone	Jarble	1	0	2012-08-14, 12:37	2012-08-14, 12:37	7
Dihydrotestosterone	Kst447	1	0	2011-12-28, 08:33	2011-12-28, 08:33	0
Dihydrotestosterone	JacksonKnight	1	0	2011-10-11, 06:21	2011-10-11, 06:21	49
Dihydrotestosterone	DMacks	1	0	2011-09-02, 15:00	2011-09-02, 15:00	0
Dihydrotestosterone	Vikiçizer	1	0	2011-03-09, 13:49	2011-03-09, 13:49	26
Dihydrotestosterone	Markt3	1	0	2010-08-30, 07:18	2010-08-30, 07:18	4
Dihydrotestosterone	Abdull	1	0	2010-08-21, 11:06	2010-08-21, 11:06	11
Dihydrotestosterone	Acebulf	1	0	2010-07-18, 17:42	2010-07-18, 17:42	0
Dihydrotestosterone	Cit helper	1	0	2010-06-11, 21:29	2010-06-11, 21:29	0
Dihydrotestosterone	Benjaminruggill	1	0	2009-12-20, 22:34	2009-12-20, 22:34	0
Dihydrotestosterone	Rapsar	1	0	2009-09-25, 15:26	2009-09-25, 15:26	26
Dihydrotestosterone	Kuzetsa	1	0	2008-10-12, 17:40	2008-10-12, 17:40	55
Dihydrotestosterone	Limeparrot	1	0	2008-09-14, 04:41	2008-09-14, 04:41	33
Dihydrotestosterone	Brushdrawn	1	0	2008-03-03, 16:43	2008-03-03, 16:43	14
Dihydrotestosterone	Cacycle	1	0	2007-06-18, 00:05	2007-06-18, 00:05	0
Dihydrotestosterone	Benjah-bmm27	1	0	2007-06-15, 19:03	2007-06-15, 19:03	0
Dihydrotestosterone	Kevinkor2	1	0	2007-05-20, 17:31	2007-05-20, 17:31	0
Dihydrotestosterone	AThing	1	0	2007-05-13, 08:54	2007-05-13, 08:54	0
Dihydrotestosterone	Pascal.Tesson	1	0	2007-04-09, 22:37	2007-04-09, 22:37	1
Dihydrotestosterone	Androsyn	1	0	2007-03-25, 00:12	2007-03-25, 00:12	26
Dihydrotestosterone	Madhava prakash	1	0	2007-02-12, 20:26	2007-02-12, 20:26	88
Dihydrotestosterone	Vanished user	1	0	2006-09-30, 23:06	2006-09-30, 23:06	61
Dihydrotestosterone	Settersr	1	0	2006-06-10, 12:49	2006-06-10, 12:49	0
Dihydrotestosterone	Pietrosperoni	1	0	2006-06-08, 07:15	2006-06-08, 07:15	0
Dihydrotestosterone	Travelbird	1	0	2006-05-09, 19:09	2006-05-09, 19:09	0
Dihydrotestosterone	Wiserd911	1	0	2006-04-15, 08:49	2006-04-15, 08:49	734
Dihydrotestosterone	Mykhal	1	0	2006-02-26, 22:42	2006-02-26, 22:42	60
Dihydrotestosterone	Urganite	1	0	2005-07-19, 07:10	2005-07-19, 07:10	0
Dihydrotestosterone	Henrygb	1	0	2005-03-27, 17:10	2005-03-27, 17:10	29
Tetrahydrogestrinone	SzerminskiPlzGiveMeAnA	16	9	2010-05-11, 02:00	2010-05-13, 00:14	1565
Tetrahydrogestrinone	Meodipt	10	0	2007-10-05, 22:57	2008-10-28, 10:08	2369
Tetrahydrogestrinone	S&W Sciences	9	2	2008-11-20, 00:31	2010-06-24, 23:35	1407
Tetrahydrogestrinone	Guanxi	9	1	2007-07-25, 23:57	2007-07-28, 22:36	258
Tetrahydrogestrinone	Ekem	6	0	2006-05-31, 16:22	2006-05-31, 17:47	793
Tetrahydrogestrinone	Dale Arnett	5	3	2005-01-15, 22:54	2007-12-13, 20:49	590
Tetrahydrogestrinone	Kingpin13	4	4	2010-01-07, 17:35	2010-01-07, 17:38	0
Tetrahydrogestrinone	ChainSuck-Jimmy	4	2	2007-09-20, 08:38	2007-10-07, 07:16	3
Tetrahydrogestrinone	DropDeadGorgias	4	1	2006-03-07, 21:34	2006-03-07, 21:57	471
Tetrahydrogestrinone	Medgirl131	4	0	2015-08-22, 20:20	2016-07-17, 12:11	152
Tetrahydrogestrinone	DePiep	3	3	2016-01-29, 21:43	2016-04-02, 22:07	0
Tetrahydrogestrinone	DGG	3	1	2011-11-11, 23:55	2011-11-12, 00:08	0
Tetrahydrogestrinone	Mtcv	2	2	2004-02-13, 18:35	2004-02-13, 18:40	31
Tetrahydrogestrinone	C6541	2	1	2012-11-27, 17:58	2012-11-27, 19:33	0
Tetrahydrogestrinone	Muskdial	2	1	2010-08-25, 08:20	2010-08-25, 08:23	132
Tetrahydrogestrinone	HaeB	2	1	2010-06-25, 00:34	2010-06-25, 00:56	0
Tetrahydrogestrinone	Zaphraud	2	0	2013-02-03, 02:55	2013-02-03, 21:26	0
Tetrahydrogestrinone	Vanished 45kd09la13	2	0	2012-05-02, 06:23	2012-05-02, 06:25	17
Tetrahydrogestrinone	Xasodfuih	2	0	2008-12-28, 13:03	2008-12-28, 13:05	335
Tetrahydrogestrinone	Cleanupman	2	0	2006-07-24, 15:38	2006-07-24, 15:39	0
Tetrahydrogestrinone	Dcirovic	1	1	2016-06-06, 03:24	2016-06-06, 03:24	2
Tetrahydrogestrinone	ChrisGualtieri	1	1	2013-11-17, 17:42	2013-11-17, 17:42	0
Tetrahydrogestrinone	Ronb	1	1	2013-07-14, 15:02	2013-07-14, 15:02	4
Tetrahydrogestrinone	Complainer	1	1	2012-02-08, 13:11	2012-02-08, 13:11	0
Tetrahydrogestrinone	RDBrown	1	1	2010-12-27, 06:40	2010-12-27, 06:40	369
Tetrahydrogestrinone	Mahahahaneapneap	1	1	2010-06-06, 12:59	2010-06-06, 12:59	0
Tetrahydrogestrinone	Martin451	1	1	2010-01-07, 17:34	2010-01-07, 17:34	0
Tetrahydrogestrinone	Rich Farmbrough	1	1	2009-11-16, 13:12	2009-11-16, 13:12	9
Tetrahydrogestrinone	Casforty	1	1	2009-03-26, 03:28	2009-03-26, 03:28	32
Tetrahydrogestrinone	Hateless	1	1	2009-02-07, 20:59	2009-02-07, 20:59	0
Tetrahydrogestrinone	Tohd8BohaithuGh1	1	1	2008-10-22, 15:53	2008-10-22, 15:53	0
Tetrahydrogestrinone	D64	1	1	2008-09-25, 09:46	2008-09-25, 09:46	0
Tetrahydrogestrinone	Ciphers	1	1	2008-09-08, 12:51	2008-09-08, 12:51	46
Tetrahydrogestrinone	Gaius Cornelius	1	1	2007-12-08, 17:37	2007-12-08, 17:37	17
Tetrahydrogestrinone	Caltas	1	1	2007-11-27, 17:47	2007-11-27, 17:47	0
Tetrahydrogestrinone	Gurch	1	1	2007-11-19, 17:19	2007-11-19, 17:19	0
Tetrahydrogestrinone	Lpangelrob	1	1	2007-10-05, 19:12	2007-10-05, 19:12	0
Tetrahydrogestrinone	Hoffmeier	1	1	2007-08-09, 11:03	2007-08-09, 11:03	25
Tetrahydrogestrinone	PaulGS	1	1	2007-08-08, 04:43	2007-08-08, 04:43	1
Tetrahydrogestrinone	Sonicology	1	1	2007-07-25, 19:28	2007-07-25, 19:28	1
Tetrahydrogestrinone	Ed g2s	1	1	2007-05-29, 22:41	2007-05-29, 22:41	1
Tetrahydrogestrinone	Nisse bisse~enwiki	1	1	2007-05-23, 10:11	2007-05-23, 10:11	12
Tetrahydrogestrinone	Fuzzy901	1	1	2006-08-05, 21:13	2006-08-05, 21:13	18
Tetrahydrogestrinone	GregorB	1	1	2006-07-24, 20:10	2006-07-24, 20:10	4
Tetrahydrogestrinone	Bk0	1	1	2006-05-07, 04:13	2006-05-07, 04:13	0
Tetrahydrogestrinone	Höyhens	1	1	2006-02-06, 11:41	2006-02-06, 11:41	28
Tetrahydrogestrinone	Solipsist	1	1	2005-11-10, 11:35	2005-11-10, 11:35	0
Tetrahydrogestrinone	Gareth Owen	1	1	2004-08-05, 17:27	2004-08-05, 17:27	0
Tetrahydrogestrinone	Mxn	1	1	2004-02-26, 01:14	2004-02-26, 01:14	0
Tetrahydrogestrinone	Exercisephys	1	0	2016-06-22, 23:19	2016-06-22, 23:19	0
Tetrahydrogestrinone	Blythwood	1	0	2015-11-12, 23:25	2015-11-12, 23:25	369
Tetrahydrogestrinone	Mariarodrigues565	1	0	2015-06-11, 12:35	2015-06-11, 12:35	67
Tetrahydrogestrinone	Sburke	1	0	2014-11-09, 07:34	2014-11-09, 07:34	24
Tetrahydrogestrinone	Gnome de plume	1	0	2013-09-05, 13:17	2013-09-05, 13:17	0
Tetrahydrogestrinone	The chemistds	1	0	2012-11-12, 14:47	2012-11-12, 14:47	0
Tetrahydrogestrinone	Beetstra	1	0	2011-08-11, 07:05	2011-08-11, 07:05	0
Tetrahydrogestrinone	Scarletsmith	1	0	2007-11-21, 23:32	2007-11-21, 23:32	600
Tetrahydrogestrinone	Brianyoumans	1	0	2007-10-16, 18:44	2007-10-16, 18:44	0
Tetrahydrogestrinone	Trident13	1	0	2007-10-08, 23:05	2007-10-08, 23:05	9
Tetrahydrogestrinone	Arcadian	1	0	2007-10-06, 05:15	2007-10-06, 05:15	52
Tetrahydrogestrinone	Sedmic	1	0	2007-07-20, 01:04	2007-07-20, 01:04	0
Tetrahydrogestrinone	Shultzc	1	0	2007-02-15, 12:10	2007-02-15, 12:10	32
Tetrahydrogestrinone	Shoeofdeath	1	0	2006-07-11, 22:23	2006-07-11, 22:23	0
Tetrahydrogestrinone	Epolk	1	0	2006-07-05, 23:33	2006-07-05, 23:33	31
Tetrahydrogestrinone	Dbeatty	1	0	2006-05-27, 04:35	2006-05-27, 04:35	4
Tetrahydrogestrinone	Azulene	1	0	2006-05-01, 18:37	2006-05-01, 18:37	57
Tetrahydrogestrinone	Fluppy	1	0	2006-03-13, 07:38	2006-03-13, 07:38	7
Tetrahydrogestrinone	Suitov	1	0	2005-05-12, 16:15	2005-05-12, 16:15	138
Tetrahydrogestrinone	Popsracer	1	0	2003-10-22, 05:18	2003-10-22, 05:18	592
CJC-1293	Graham87	9	8	2007-12-11, 23:50	2016-06-24, 03:10	46
CJC-1293	Rod57	8	4	2011-07-26, 13:42	2011-07-26, 14:18	694
CJC-1293	Arcadian	7	0	2005-11-02, 13:46	2007-02-17, 23:51	1381
CJC-1293	Quercus solaris	6	1	2015-11-04, 02:37	2016-03-24, 15:14	435
CJC-1293	Anypodetos	5	2	2011-05-05, 15:47	2011-06-14, 13:50	408
CJC-1293	Looper5920	5	0	2005-12-29, 06:43	2005-12-30, 13:02	3
CJC-1293	Permafrost	3	2	2007-10-27, 06:39	2007-10-27, 06:40	9
CJC-1293	Dcirovic	3	1	2011-06-19, 16:27	2016-05-26, 23:18	45
CJC-1293	Mikael Häggström	3	1	2009-05-31, 09:05	2009-05-31, 09:09	3742
CJC-1293	Richardcavell	3	0	2009-08-24, 03:41	2009-08-25, 20:48	70
CJC-1293	Rjwilmsi	2	2	2012-07-07, 08:27	2014-05-23, 08:53	173
CJC-1293	Gleng	2	2	2006-02-10, 20:43	2006-03-02, 09:11	621
CJC-1293	Squeamish Ossifrage	2	1	2013-09-13, 16:53	2013-09-13, 16:55	2026
CJC-1293	Uthbrian	2	1	2006-01-07, 04:52	2006-01-07, 04:55	513
CJC-1293	Medgirl131	2	0	2014-08-04, 00:26	2015-06-11, 04:58	226
CJC-1293	Vanished 45kd09la13	2	0	2009-08-27, 20:07	2009-08-27, 20:19	57
CJC-1293	Spaully	2	0	2006-02-04, 13:04	2006-02-04, 13:05	2
CJC-1293	Edgar181	1	1	2016-02-18, 17:29	2016-02-18, 17:29	30
CJC-1293	Headbomb	1	1	2016-02-14, 05:05	2016-02-14, 05:05	0
CJC-1293	EtymAesthete	1	1	2014-02-25, 22:39	2014-02-25, 22:39	8
CJC-1293	Magioladitis	1	1	2013-12-01, 09:39	2013-12-01, 09:39	6
CJC-1293	QuiteUnusual	1	1	2012-06-20, 21:21	2012-06-20, 21:21	0
CJC-1293	Tony1	1	1	2011-10-12, 03:41	2011-10-12, 03:41	0
CJC-1293	Imsomniac2	1	1	2011-02-24, 13:31	2011-02-24, 13:31	0
CJC-1293	Vedran12	1	1	2010-09-14, 18:18	2010-09-14, 18:18	20
CJC-1293	ESCapade	1	1	2010-03-06, 03:39	2010-03-06, 03:39	20
CJC-1293	J.delanoy	1	1	2009-07-29, 18:39	2009-07-29, 18:39	0
CJC-1293	Happy B.	1	1	2007-09-25, 00:30	2007-09-25, 00:30	44
CJC-1293	Mglg	1	1	2006-09-22, 18:12	2006-09-22, 18:12	0
CJC-1293	Polarlys	1	1	2006-05-07, 08:14	2006-05-07, 08:14	21
CJC-1293	A314268	1	1	2006-03-02, 23:31	2006-03-02, 23:31	0
CJC-1293	Nk	1	1	2006-02-20, 16:22	2006-02-20, 16:22	70
CJC-1293	Solon.KR	1	1	2006-02-07, 16:54	2006-02-07, 16:54	35
CJC-1293	Slj	1	1	2006-01-08, 07:08	2006-01-08, 07:08	19
CJC-1293	Horratius	1	0	2016-06-23, 21:02	2016-06-23, 21:02	56
CJC-1293	Amkilpatrick	1	0	2013-09-05, 07:15	2013-09-05, 07:15	28
CJC-1293	Drphilharmonic	1	0	2011-08-04, 17:22	2011-08-04, 17:22	0
CJC-1293	Trabelsiismail	1	0	2009-11-10, 18:16	2009-11-10, 18:16	45
CJC-1293	Boghog	1	0	2009-06-20, 04:25	2009-06-20, 04:25	51
CJC-1293	Dhidalgo	1	0	2008-11-05, 11:12	2008-11-05, 11:12	0
CJC-1293	EerieNight	1	0	2007-08-28, 07:32	2007-08-28, 07:32	0
CJC-1293	Ladeer	1	0	2006-06-21, 06:04	2006-06-21, 06:04	164
CJC-1293	Bomac	1	0	2006-03-18, 11:17	2006-03-18, 11:17	72
Aildenafil	C6541	2	1	2012-11-27, 17:58	2012-11-27, 18:35	28
Aildenafil	Edgar181	2	1	2010-12-14, 20:42	2012-01-31, 12:08	3976
Aildenafil	Meodipt	2	0	2011-12-15, 03:09	2011-12-15, 03:09	44
Aildenafil	Trappist the monk	1	1	2016-05-22, 12:11	2016-05-22, 12:11	118
Aildenafil	DePiep	1	1	2015-07-07, 18:44	2015-07-07, 18:44	0
Aildenafil	The chemistds	1	0	2010-12-30, 00:34	2010-12-30, 00:34	217
Aildenafil	ChemNerd	1	0	2010-12-23, 15:59	2010-12-23, 15:59	34
JDTic	Medgirl131	19	0	2014-07-02, 03:01	2015-06-09, 02:55	1860
JDTic	Meodipt	13	0	2008-11-29, 12:29	2013-07-19, 10:25	5177
JDTic	حسن علي البط	5	4	2010-02-14, 01:18	2010-11-25, 04:38	103
JDTic	Nono64	3	3	2011-01-04, 10:55	2011-02-19, 09:20	17
JDTic	Rjwilmsi	3	3	2011-01-03, 21:45	2015-12-21, 09:08	87
JDTic	Dcirovic	3	1	2011-05-21, 22:18	2016-06-01, 03:31	18
JDTic	Fuse809	2	0	2014-05-05, 07:59	2014-05-05, 07:59	0
JDTic	SamChem7	2	0	2012-05-03, 17:05	2012-05-03, 17:06	640
JDTic	RicHard-59	2	0	2012-01-14, 19:47	2012-01-21, 20:37	31
JDTic	ChemNerd	2	0	2010-12-18, 21:30	2011-12-05, 12:56	4
JDTic	DePiep	1	1	2016-04-02, 16:41	2016-04-02, 16:41	0
JDTic	Aethyta	1	1	2015-10-30, 16:35	2015-10-30, 16:35	0
JDTic	Magioladitis	1	1	2015-08-04, 21:03	2015-08-04, 21:03	0
JDTic	Niceguyedc	1	1	2014-08-24, 02:19	2014-08-24, 02:19	0
JDTic	R'n'B	1	1	2010-05-03, 20:41	2010-05-03, 20:41	21
JDTic	Wouterstomp	1	0	2015-04-15, 10:38	2015-04-15, 10:38	0
JDTic	WildCation	1	0	2014-04-29, 14:26	2014-04-29, 14:26	589
JDTic	Nmatavka	1	0	2011-01-30, 21:11	2011-01-30, 21:11	0
JDTic	C6541	1	0	2010-03-13, 10:54	2010-03-13, 10:54	0
JDTic	Harbinary	1	0	2010-02-05, 17:58	2010-02-05, 17:58	2
JDTic	P-kun80	1	0	2008-12-25, 16:08	2008-12-25, 16:08	20
Rasagiline	Jytdog	54	6	2016-02-07, 02:10	2016-02-08, 18:04	8756
Rasagiline	Literaturegeek	15	2	2012-04-22, 14:55	2012-04-25, 11:36	4871
Rasagiline	Arcadian	8	0	2006-09-26, 04:41	2008-08-20, 18:53	2799
Rasagiline	Balok	7	6	2006-08-26, 22:17	2007-10-30, 19:28	5494
Rasagiline	Collinf	7	2	2006-10-18, 19:50	2014-08-07, 18:51	981
Rasagiline	Vanished 45kd09la13	5	2	2009-04-30, 08:38	2010-04-12, 02:41	25
Rasagiline	Beetstra	5	1	2010-01-28, 11:26	2011-08-10, 15:57	345
Rasagiline	Gor n bein	3	3	2011-12-24, 14:09	2011-12-24, 15:45	0
Rasagiline	DavidEll	3	1	2012-10-01, 00:28	2012-10-01, 00:58	191
Rasagiline	Chris the speller	2	2	2015-02-27, 20:42	2015-04-05, 18:24	0
Rasagiline	Doc James	2	2	2014-10-21, 18:15	2014-11-02, 01:42	0
Rasagiline	Trkiehl	2	2	2012-07-03, 17:41	2012-07-03, 17:42	0
Rasagiline	Rjwilmsi	2	2	2012-04-13, 10:28	2014-07-30, 20:51	86
Rasagiline	Dcirovic	2	1	2012-12-05, 16:22	2016-05-25, 00:47	17
Rasagiline	Seppi333	2	0	2014-04-14, 03:48	2016-02-07, 10:15	31
Rasagiline	A2-33	2	0	2012-05-31, 14:54	2014-03-17, 17:18	0
Rasagiline	Sapura	2	0	2007-03-21, 03:53	2007-03-21, 04:01	636
Rasagiline	Benjaminevans82	2	0	2007-02-05, 21:30	2007-02-05, 21:33	103
Rasagiline	Fvasconcellos	2	0	2006-10-16, 16:33	2008-08-18, 16:08	277
Rasagiline	Gzuckier	2	0	2006-08-14, 15:24	2006-08-14, 15:25	16
Rasagiline	Settersr	2	0	2006-06-25, 11:46	2006-06-25, 11:46	246
Rasagiline	Fswitzer4	1	1	2016-06-06, 14:06	2016-06-06, 14:06	2
Rasagiline	DePiep	1	1	2016-04-02, 20:44	2016-04-02, 20:44	0
Rasagiline	Opabinia regalis	1	1	2016-02-08, 17:55	2016-02-08, 17:55	0
Rasagiline	Mikalra	1	1	2015-11-05, 20:42	2015-11-05, 20:42	439
Rasagiline	Leyo	1	1	2015-02-08, 02:09	2015-02-08, 02:09	2
Rasagiline	Luklear	1	1	2014-10-31, 04:56	2014-10-31, 04:56	15
Rasagiline	Erik.Bjareholt	1	1	2013-10-31, 12:39	2013-10-31, 12:39	19
Rasagiline	Sswanson	1	1	2012-10-02, 03:50	2012-10-02, 03:50	0
Rasagiline	Gypsydoctor	1	1	2012-04-25, 02:02	2012-04-25, 02:02	0
Rasagiline	OlEnglish	1	1	2011-06-24, 23:19	2011-06-24, 23:19	4
Rasagiline	حسن علي البط	1	1	2010-02-25, 21:40	2010-02-25, 21:40	21
Rasagiline	Rich Farmbrough	1	1	2009-05-18, 20:02	2009-05-18, 20:02	0
Rasagiline	Harbinary	1	1	2009-01-20, 13:21	2009-01-20, 13:21	0
Rasagiline	Chowbok	1	1	2008-04-25, 21:10	2008-04-25, 21:10	0
Rasagiline	Everyking	1	1	2006-12-05, 04:32	2006-12-05, 04:32	1
